t,ax,ay,az,temp,P,hum,roll,pitch,yaw,gx,gy,gz,cx,cy,cz
630.941251,0.957418919,0.047830135,0.07700821,10.23558235,1020.163574,27.49681473,36.69262316,276.8514559,354.2419426,0.003197483,0.003797128,-0.002310805,42.0776062,-23.577528,-37.25445557
631.064079,0.956206739,0.076722458,0.075546026,10.21763802,1020.160889,27.69547462,36.96354603,276.8343189,354.1579689,0.004112835,0.008071447,0.003797213,42.52449799,-23.26117706,-38.14567184
631.184794,0.957176447,0.063611656,0.099672012,10.39708614,1020.171875,27.11936378,36.5404568,276.8086442,354.6050953,0.003806276,-0.014834786,-0.024299219,42.20869827,-23.30800438,-38.22880173
631.307636,0.946024001,0.132079154,0.071159475,10.18174839,1020.175049,27.39086342,36.35260269,276.6819921,354.9850032,-0.001386077,0.008682272,0.03006394,42.41117096,-23.08511353,-37.91985703
631.43067,0.961782932,0.01602431,0.106739223,10.21763802,1020.19043,28.98013496,34.80512771,276.6497467,356.5429967,0.001667854,0.002571764,-0.005673916,42.20116425,-23.13235855,-37.68709564
631.553538,0.956691563,0.082306683,0.045815006,10.14585876,1020.195801,27.75507164,35.60724805,276.638354,355.8391926,0.001667088,0.014482412,0.007459771,41.90932846,-23.08485603,-38.09126282
631.673376,0.955964267,0.052443195,0.092848502,10.27147198,1020.203125,27.28491211,36.67554769,276.6931048,354.7143347,0.002277751,-0.003232366,-0.002924472,41.77118683,-22.74488449,-38.21806717
631.796128,0.955479383,0.010197288,0.035823438,10.27147198,1020.205811,27.51999283,36.57321438,276.6332382,354.8001134,0.002582877,0.021201195,0.001351563,41.3854332,-22.71441841,-37.89423752
631.91885,0.956691563,0.052200403,0.062142696,10.25352764,1020.209717,29.69199562,36.0227148,276.675558,355.3958322,0.001055257,0.020584309,0.001044726,41.11447525,-22.5974102,-37.05478668
632.039469,0.957903802,0.079150379,0.103571162,10.19969273,1020.209961,27.80142593,35.80035457,276.8551783,355.7005283,0.002582063,-0.009042239,0.012038791,41.08238602,-22.63851166,-37.06853485
632.162331,0.958388686,0.021122955,0.022176415,10.18174839,1020.21167,26.63264847,37.77955215,276.8424605,353.752531,0.001665625,0.015696485,-0.005065011,40.94883347,-22.63411713,-36.64188766
632.286474,0.954509556,0.015295932,0.046546098,10.19969273,1020.216309,27.27828979,37.46281579,276.7893695,354.1308475,0.003803182,0.007448337,-0.001705643,41.06923294,-22.75739288,-36.77267075
632.411179,0.955721796,0.070895426,0.053369612,10.28941727,1020.225342,27.46701622,37.42243571,276.7660512,354.2581874,0.000748436,0.010500425,-0.00139996,41.87718582,-22.66793823,-37.13804626
632.53017,0.956934035,0.067010745,0.057999853,10.3073616,1020.230225,25.59962273,37.11242367,276.7842605,354.5964201,0.003191194,0.01172074,0.001653975,41.19321442,-22.82738876,-37.12270737
632.652677,0.956206739,0.080607139,0.019495748,10.19969273,1020.222656,27.58621216,37.72308014,276.7309987,354.1340965,0.001357845,0.025461122,0.026084781,41.28272247,-22.7762146,-37.54793167
632.775657,0.956934035,0.028892318,0.121848419,10.25352764,1020.21875,27.52992439,36.00291749,276.7442424,355.8110002,0.001968049,-0.008139171,-0.009346626,41.43718719,-23.08841324,-37.53630447
632.904487,0.956449151,0.069924265,0.084075414,10.0920248,1020.228027,27.72858429,36.99806581,276.6996071,354.8699068,0.002883558,-0.006915295,-0.005678601,41.42616653,-23.38726807,-38.10388565
633.027377,0.956449151,0.079393171,0.081638448,10.39708614,1020.22168,27.46039391,37.50881028,276.6520144,354.4488248,0.000134362,0.001941778,0.004704962,41.46058273,-23.70960617,-38.09037781
633.150019,0.957176447,0.075994074,0.079688869,10.23558235,1020.229248,27.54316902,37.485352,276.6163334,354.5420846,0.001660787,0.003467518,0.002871581,41.35360718,-23.34977913,-38.38623047
633.273094,0.956934035,0.0621549,0.083831713,10.23558235,1020.228516,28.17887688,37.49577486,276.579628,354.5729494,0.004408557,0.001022995,0.003176074,41.08295441,-23.34090233,-38.24235916
633.391961,0.956449151,0.088862084,0.064335965,10.25352764,1020.229736,27.42066193,37.60848665,276.5586115,354.5335836,0.00043753,0.016901631,0.015695279,41.41045761,-23.33896255,-38.6106987
633.514866,0.955479383,0.068710297,0.084806509,10.34325123,1020.229736,26.94057083,36.28726168,276.5481135,355.8693206,0.001048069,0.021781282,0.02088082,41.40017319,-23.39760971,-38.05395126
633.637706,0.956206739,0.038361229,0.09747874,10.18174839,1020.223633,27.37430954,35.4999731,276.6384974,356.5988189,0.004406705,0.001923922,0.002559214,41.17936325,-23.20964813,-37.75704956
633.760581,0.958146274,0.064340033,0.089680441,10.25352764,1020.218506,27.97359657,35.34071016,276.6371997,356.7394064,0.003795129,-0.00235232,-0.002022006,41.19676971,-23.215168,-38.36631775
633.883315,0.956206739,0.054628327,0.079688869,10.21763802,1020.221191,27.63918686,35.57743427,276.5939782,356.4557201,0.001045818,-0.006321376,-0.012099336,41.23220825,-23.36486053,-37.70494461
634.00216,0.957418919,0.074537314,0.068966202,10.28941727,1020.227295,28.7483654,36.85203295,276.5794777,355.2610504,0.004099789,0.003757398,0.004699054,41.48877335,-23.44809341,-36.99755096
634.124698,0.954024673,0.065311208,0.077495597,10.16380405,1020.225098,27.79811478,36.77601294,276.5476627,355.4394306,0.001655643,0.007115149,-0.000800133,41.39892197,-23.70200348,-37.87051392
634.247673,0.95887363,0.074051738,0.080663651,10.25352764,1020.220215,25.39434242,36.54657664,276.5454429,355.7154006,0.002876663,0.004364789,0.004085492,41.50469971,-23.55882072,-37.08257675
634.377794,0.959358513,0.066767953,0.082856923,10.19969273,1020.217529,27.0564537,34.57515865,276.4014079,357.7416616,0.001654505,0.008943425,0.00743777,41.89916992,-23.19973564,-37.59867859
634.500572,0.955964267,0.044673834,0.093335897,10.3073616,1020.20459,26.2717514,35.99161011,276.52597,356.2853384,0.00348616,-0.006327412,-0.010880935,41.35978317,-23.19007301,-37.65251541
634.623531,0.955721796,0.065554,0.074083842,10.28941727,1020.211426,27.21869278,37.62660031,276.4325467,354.7234091,0.002263715,-0.000828305,-0.002326556,41.4992981,-23.27567482,-37.82807922
634.746722,0.956691563,0.080121547,0.091142625,10.0920248,1020.212646,27.18227196,37.82771523,276.4133129,354.5807281,0.003484736,0.002529833,0.001642386,41.81535339,-23.35417366,-37.53852463
634.865409,0.956206739,0.071138225,0.076277114,10.34325123,1020.209473,27.81797981,37.77524571,276.3778437,354.644216,0.004705372,0.003445307,0.003169177,41.92480469,-23.31496811,-37.45360184
634.988289,0.956934035,0.060940936,0.084562801,10.25352764,1020.206299,27.56965637,37.65897882,276.3641492,354.7899202,0.001956027,0.002832924,-0.001412813,42.13338089,-23.48624992,-37.26551819
635.110892,0.955479383,0.068467505,0.07700821,10.18174839,1020.210449,27.6358757,37.64274346,276.3571824,354.8641473,0.001038789,0.004969436,0.004083858,42.34021378,-23.5733223,-37.43202972
635.233806,0.957176447,0.065311208,0.07578972,10.18174839,1020.210449,27.88419914,35.81566103,276.2061123,356.747754,0.00225958,0.005884346,0.004992855,42.35853577,-23.67257309,-37.12796402
635.356357,0.956691563,0.063854448,0.081151053,10.28941727,1020.214111,27.61932182,35.81262842,276.217225,356.8348509,0.002258487,0.003439036,0.001937903,41.90525055,-23.71323204,-36.21535873
635.479335,0.956449151,0.068710297,0.074571237,10.23558235,1020.221924,27.24518013,35.90396171,276.2314933,356.8721597,0.001341584,0.005269552,0.003769385,41.87210846,-23.95805168,-35.25233078
635.598209,0.956691563,0.078907587,0.066285543,10.16380405,1020.224365,27.47363853,36.07296108,276.2268965,356.923149,0.001952101,0.0223689,0.023006832,41.4574852,-23.67161179,-35.2553215
635.721363,0.955479383,0.028163938,0.104302257,10.23558235,1020.230957,27.56634521,34.23489229,276.2514101,358.8770425,0.003173492,0.018087232,0.014449894,41.13671875,-23.52787971,-35.17072678
635.848743,0.959843397,0.085462987,0.062630087,10.3073616,1020.240479,27.18558311,32.63417599,276.2736697,0.665875462,-0.009653768,0.03456974,0.087124497,41.45108795,-22.61303711,-34.97383118
635.96785,0.956449151,0.052443195,0.154503807,10.32530689,1020.241943,27.7881813,27.82862906,276.363193,5.600242428,-0.001412183,-0.010638668,0.066636756,41.11543274,-22.86691284,-35.40765762
636.08666,0.947721064,0.031805828,0.02242011,10.23558235,1020.239746,24.60964012,24.82700851,275.7884189,8.462275679,-0.008742858,-0.046066672,0.039142501,40.58571625,-23.01820183,-35.93851852
636.209469,0.96154052,-0.057170536,-0.002651314,10.19969273,1020.24292,27.66236496,21.38507811,275.1528971,11.68882887,-0.003550205,0.120078579,-0.086688459,40.68950653,-23.55004692,-37.15401077
636.332197,0.948690891,0.226768255,-0.184145838,10.25352764,1020.240723,25.15595245,29.28791605,276.1714559,4.046608753,0.000114987,0.188190058,0.121005729,41.02693558,-23.87213898,-36.52031708
636.454897,1.094158411,0.19326289,0.10137789,10.19969273,1020.22876,27.4074192,20.40996274,277.2325053,13.10177473,0.598152041,0.09808743,0.013493445,41.80472565,-24.20404053,-36.58509827
636.577913,0.927598059,0.180152088,0.09357959,10.25352764,1020.21582,27.13591766,33.32378262,277.7689279,3.699249237,-0.075326867,-0.149312988,-0.24704057,42.43337631,-24.21058846,-35.47064972
636.699502,0.897049844,0.126494929,0.062873788,10.21763802,1020.209961,27.31139946,49.85719466,278.1142554,346.1021983,-0.216131315,-0.247662291,-0.225965723,42.72195053,-22.52610588,-35.83533859
636.822399,0.904080808,0.155387253,0.122335821,10.25352764,1020.198975,28.96026802,63.31372259,277.8858539,330.5872588,-0.556077838,-0.30416733,0.031208536,42.90421295,-20.5634346,-37.88428497
636.942926,0.881048441,0.078664787,0.05702506,10.3073616,1020.204102,27.20213699,71.50107035,276.4030335,318.2570667,-0.852042019,-0.276983827,0.217217013,42.73589706,-19.75816917,-40.57049561
637.065554,1.115978599,-0.029670786,-0.055436578,10.28941727,1020.20752,28.0629921,73.95719271,273.6243896,309.1864081,-0.811724961,-0.112050213,0.293880582,42.06616974,-19.67103767,-43.69552612
637.185901,0.908444822,-0.053552151,-0.062908463,10.34325123,1020.20874,28.21860886,68.38198933,271.75914,311.3175057,-0.673363984,0.036390044,0.277081788,41.38425064,-19.58672333,-45.60042953
637.266045,0.725640595,-0.011578843,0.068722509,10.23558235,1020.209229,27.4074192,8.503979106,271.204959,9.261300236,-0.184060887,0.142375156,0.26455906,41.16860962,-19.66756821,-46.42747879
637.348649,1.765976071,0.261973172,-0.353588939,10.14585876,1020.226318,28.27820587,338.5022067,271.3738764,39.48506746,-0.057306349,0.196436733,0.117035106,41.23203278,-19.98748398,-46.84457779
637.438282,0.922021806,-0.040767174,0.068722509,10.25352764,1020.23999,27.65574265,333.527826,272.5597885,44.7209368,0.010499695,0.196742162,0.090462461,41.25327682,-20.40151787,-46.61602402
637.525929,0.952327549,-0.000241226,0.02412599,10.36119652,1020.241211,27.84777832,335.3579376,273.5850135,43.23129986,0.012329962,0.19732134,0.081591234,41.66865921,-20.71535492,-45.69042587
637.605767,0.961055577,-0.099626295,0.169125602,10.25352764,1020.241699,27.46039391,336.8804978,274.7778241,41.89607643,0.009882813,0.129488677,0.028137973,41.85747147,-20.85169601,-44.7061348
637.682222,0.959358513,-0.066819578,0.186671793,10.14585876,1020.243164,27.86433411,339.555999,275.5213039,39.32920254,-0.000198767,0.054642104,-0.029584024,41.97032547,-21.00488663,-44.68199158
637.769763,0.978996634,0.065068416,0.044109128,10.25352764,1020.253906,29.1523056,341.3606887,275.4255309,38.02410707,0.001633829,0.104122184,0.017452599,42.08236313,-20.76361275,-44.06010818
637.86837,0.941417515,0.107314318,0.139394596,10.27147198,1020.265625,28.66228104,344.0756684,276.2171635,35.65727577,-0.025549043,0.071736708,0.038832493,42.28304672,-20.9368248,-42.95000839
637.988517,0.943841934,-0.006513099,0.154991195,10.12791443,1020.264893,27.61269951,342.8880795,276.5447257,36.83157653,-0.002327858,-0.009812892,0.029047448,42.68824768,-21.22518921,-43.18326569
638.111143,0.954267144,-0.011820069,0.106251821,10.3073616,1020.266846,28.2152977,341.87374,276.4967027,38.15069438,0.012634736,-0.022635687,0.013159884,42.51584244,-21.14083481,-43.06064987
638.235455,0.957903802,-0.016885813,0.063848577,10.32530689,1020.265869,28.78147507,341.3292322,276.2775697,39.06096394,0.005302749,0.000887413,0.012545109,42.27732849,-21.74851608,-42.78787231
638.358273,0.971965671,-0.008684132,0.106495529,10.23558235,1020.27124,28.18881035,341.2155147,276.2459186,39.47673804,-0.000500816,-0.008884702,0.001852496,42.23472214,-21.80137062,-43.41853714
638.477403,0.953782201,-0.027499752,0.085537598,10.21763802,1020.272461,25.73537254,341.6323731,276.1514776,39.27627882,-0.004470913,-0.000942623,-0.013721187,42.2130127,-21.87226105,-43.62477112
638.600183,0.959116042,-0.035701431,0.090167835,10.25352764,1020.258057,29.24501228,343.2222653,276.0757991,37.88757842,-0.002026797,-0.009187704,-0.023793027,42.34254837,-21.52623558,-43.27298737
638.723098,0.958146274,-0.014473554,0.081394747,10.23558235,1020.251953,27.9106884,345.1984354,275.9453425,36.12827878,-0.001720427,-0.009796148,-0.02348024,42.3588295,-21.71467209,-43.57292175
638.850788,0.962995231,-0.049692538,0.1084451,10.23558235,1020.244141,26.27837372,347.0966645,275.7941358,34.33954103,-0.005689985,-0.025672015,-0.057368852,42.55531311,-21.22996521,-43.42684174
638.969918,0.959600985,-0.01760949,0.077251904,10.34325123,1020.245361,27.56303406,351.2169155,275.4517247,30.06683424,-0.007819428,-0.022608498,-0.083609797,42.65303802,-20.63044739,-43.680439
639.088662,0.960570693,0.069681473,0.014378114,10.19969273,1020.25,30.1124897,358.4781445,275.097313,23.16068653,0.005009019,0.017098028,-0.005714179,42.34358215,-20.5040741,-44.08336639
639.211685,0.960570693,-0.068266928,0.198125526,10.16380405,1020.260254,27.27828979,357.7700457,275.5216249,23.99389789,0.005008906,0.002433644,-0.05580629,42.40683746,-20.3326931,-43.96556854
639.334573,0.962510288,0.078422002,0.010966358,10.23558235,1020.259277,27.4074192,3.722109027,275.3165894,18.2831255,0.001343601,0.02930925,0.017801475,42.75244522,-19.96648216,-43.84242249
639.457374,0.957418919,-0.102279782,0.143293753,10.21763802,1020.258789,27.82129097,0.334298219,276.0077294,21.88883359,0.005924711,0.058316395,0.029706556,42.70340347,-20.08804893,-43.73522568
639.576664,0.942144811,0.037390053,0.096503958,10.23558235,1020.256348,27.71865082,1.144261805,276.2014678,20.99447155,-0.000184193,-0.01987543,-0.032598939,42.59033585,-19.83650017,-43.5903511
639.699541,0.95887363,-0.058135439,0.064579666,10.19969273,1020.250977,27.39086342,2.865102567,276.0717625,19.49501963,0.002258889,0.054340597,-0.023430148,42.7079277,-19.77669334,-43.41586685
639.823332,0.945539057,0.053899955,0.242234662,10.10996914,1020.253662,27.73851585,5.181565493,276.4995645,17.23081362,0.001342591,-0.048590198,0.005280518,42.88208008,-19.54315948,-42.72470856
639.94231,0.961055577,-0.03111814,0.041672163,10.25352764,1020.253906,26.0134964,4.760863833,276.3950353,17.72451507,0.003785734,0.075409107,-0.004798356,43.17181015,-19.65908051,-42.53557968
640.065178,0.94723618,-0.043179438,0.338982314,10.28941727,1020.269775,27.18227196,6.09749941,277.239718,16.39718562,0.07281293,0.012483933,0.003448164,43.4388504,-19.49094009,-42.4209938
640.188091,0.957176447,-0.060547702,0.114537522,10.21763802,1020.270752,27.13922882,7.55249192,277.1611367,15.07486954,0.022721982,0.007902443,0.00069927,43.3100853,-19.38129616,-42.78857422
640.31122,1.045669198,-0.182366773,0.191789418,10.27147198,1020.272949,27.76500511,7.757294289,277.2392057,14.62147133,0.132065177,-0.035163835,-0.215850815,43.3663063,-19.40736389,-42.92103195
640.434382,1.077672005,-0.113617398,0.095772862,10.16380405,1020.270264,25.39103127,16.65770953,277.6278913,2.585171959,-1.673652411,0.078457102,-0.378035545,43.68637466,-18.07596397,-43.30903625
640.553071,0.831347048,0.036904473,0.222982615,10.25352764,1020.275146,27.82460213,17.92028536,279.2587765,349.3499737,-1.819343805,0.012178221,-0.258000523,44.35164261,-15.23173141,-43.4617157
640.675769,0.921536922,0.144218788,0.161571011,10.19969273,1020.274658,26.34790421,14.76181977,279.7266377,342.5912292,-1.443050861,-0.06906686,-0.056414995,44.45778275,-11.99299335,-43.96900558
640.798583,0.920324683,0.488741457,0.14475593,10.12791443,1020.279053,27.64912033,16.0394391,280.2213688,336.6966342,-0.605859995,0.087009214,-0.137049198,43.71936035,-10.26683235,-44.3932724
640.921572,0.880805969,0.235751584,0.158402964,10.28941727,1020.287354,27.6590538,19.9831391,281.0492218,334.6190136,0.23681511,0.010038503,0.103930786,43.5315094,-9.719922066,-45.16287613
641.04162,0.886867166,0.146889508,0.140125677,10.32530689,1020.287109,27.51337051,19.59170095,280.7503737,341.7063287,0.90235281,-0.00553856,0.288717538,43.22308731,-10.64287376,-45.01134109
641.16442,1.541955948,0.089347668,0.152310535,10.19969273,1020.2771,30.33432579,15.78305428,280.0193386,353.7516738,1.079198241,-0.026002547,0.339724779,42.78504944,-13.21158981,-44.30608749
641.289245,0.960570693,-0.065372221,-0.010123201,10.18174839,1020.266113,27.06307602,10.383689,278.7478374,4.400669111,0.003464589,-0.096252054,0.135695785,42.40625,-15.77773476,-44.24809265
641.40824,0.954752028,-0.075021252,0.020470535,10.3073616,1020.260254,27.33457756,4.641708621,278.0170413,9.921338982,0.000716072,-0.025994357,-0.038714137,42.16386032,-16.95059395,-44.23862839
641.532349,0.962510288,0.066282369,0.163764283,10.14585876,1020.258789,26.90415001,7.079339103,277.8242114,8.004615438,0.002853595,-0.024463849,0.008325143,42.10136414,-17.29881477,-45.05576324
641.655603,0.957661331,0.000485585,0.093092196,10.21763802,1020.240967,25.63273239,6.878725775,277.5153844,8.568748936,0.001020348,-0.000330943,-0.002059669,42.42440796,-17.01589966,-45.19150925
641.774471,0.956449151,0.026221598,0.111613154,10.27147198,1020.240967,27.21207047,6.777160862,277.4128018,9.032700635,0.003463081,0.007302572,0.002825661,42.32831573,-17.41040039,-45.34401321
